frame_id,pedestrianId,X,Y,W,H,conf,Xt,Yt
382.00,7.00,457.00,70.00,61.00,184.00,0.5,502.295,670.04
383.00,7.00,462.00,70.00,61.00,184.00,0.52,506.675,670.08
384.00,7.00,460.00,68.00,61.00,185.00,0.49,504.865,667.35
385.00,7.00,459.00,70.00,61.00,184.00,0.56,504.05,670.05
386.00,7.00,461.00,71.00,60.00,184.00,0.59,505.42,672.78
387.00,7.00,462.00,71.00,60.00,183.00,0.59,506.24,670.08
388.00,7.00,462.00,72.00,60.00,183.00,0.64,506.295,672.79
389.00,7.00,462.00,71.00,61.00,182.00,0.64,506.615,667.37
390.00,7.00,464.00,71.00,62.00,182.00,0.55,508.81,667.39
391.00,7.00,464.00,70.00,63.00,182.00,0.58,509.19,664.68
392.00,7.00,467.00,69.00,64.00,182.00,0.54,512.2,661.99
393.00,7.00,470.00,68.00,63.00,182.00,0.51,514.345,659.3
394.00,7.00,472.00,66.00,63.00,182.00,0.57,515.995,653.86
395.00,7.00,472.00,69.00,62.00,182.00,0.61,515.71,662.04
396.00,7.00,471.00,67.00,61.00,182.00,0.59,514.29,656.58
397.00,7.00,471.00,65.00,61.00,183.00,0.67,514.235,653.85
398.00,7.00,470.00,65.00,61.00,183.00,0.66,513.355,653.84
399.00,7.00,470.00,66.00,60.00,183.00,0.67,512.97,656.57
400.00,7.00,470.00,66.00,60.00,183.00,0.66,512.97,656.57
401.00,7.00,470.00,65.00,61.00,185.00,0.65,513.47,659.3
402.00,7.00,470.00,64.00,61.00,186.00,0.73,513.47,659.3
403.00,7.00,467.00,64.00,61.00,187.00,0.72,510.885,661.99
404.00,7.00,466.00,64.00,60.00,187.00,0.81,509.57,661.98
405.00,7.00,466.00,63.00,61.00,186.00,0.77,509.9,656.53
406.00,7.00,468.00,64.00,61.00,186.00,0.78,511.71,659.28
407.00,7.00,467.00,63.00,61.00,186.00,0.68,510.78,656.54
408.00,7.00,466.00,62.00,61.00,186.00,0.66,509.84,653.8
409.00,7.00,464.00,62.00,62.00,186.00,0.63,508.52,653.78
410.00,7.00,465.00,61.00,63.00,187.00,0.55,509.84,653.79
411.00,7.00,463.00,61.00,63.00,189.00,0.55,508.195,659.22
412.00,7.00,461.00,59.00,65.00,190.00,0.56,507.26,656.48
413.00,7.00,459.00,59.00,66.00,192.00,0.53,506.055,661.91
414.00,7.00,459.00,59.00,67.00,193.00,0.52,506.555,664.63
415.00,7.00,459.00,59.00,67.00,194.00,0.48,506.615,667.34
416.00,7.00,460.00,57.00,66.00,195.00,0.49,506.995,664.64
417.00,7.00,460.00,57.00,66.00,196.00,0.52,507.055,667.35
418.00,7.00,460.00,55.00,66.00,196.00,0.56,506.935,661.92
419.00,7.00,457.00,54.00,66.00,197.00,0.37,504.305,661.89
420.00,7.00,453.00,52.00,67.00,198.00,0.33,501.17,659.12
421.00,7.00,452.00,51.00,67.00,198.00,0.35,500.225,656.39
422.00,7.00,452.00,50.00,69.00,198.00,0.28,501.045,653.66
423.00,7.00,450.00,49.00,69.00,199.00,0.24,499.285,653.63
424.00,7.00,451.00,48.00,70.00,200.00,0.24,500.605,653.65
425.00,7.00,452.00,47.00,70.00,201.00,0.22,501.485,653.66
426.00,7.00,452.00,47.00,70.00,201.00,0.22,501.485,653.66
1.00,8.00,101.00,547.00,67.00,230.00,0.97,295.23,1726.33
2.00,8.00,101.00,547.00,67.00,234.00,0.97,295.815,1732.34
3.00,8.00,101.00,547.00,68.00,236.00,0.98,296.435,1735.33
4.00,8.00,101.00,547.00,68.00,237.00,0.98,296.58,1736.83
5.00,8.00,102.00,547.00,68.00,238.00,0.98,297.38,1738.32
6.00,8.00,102.00,547.00,68.00,239.00,0.98,297.53,1739.81
7.00,8.00,102.00,547.00,69.00,240.00,0.98,298.005,1741.31
8.00,8.00,103.00,546.00,70.00,241.00,0.99,298.98,1741.3
9.00,8.00,102.00,546.00,70.00,241.00,0.98,298.33,1741.31
10.00,8.00,103.00,545.00,71.00,242.00,0.98,299.31,1741.3
11.00,8.00,103.00,545.00,71.00,243.00,0.98,299.455,1742.79
12.00,8.00,103.00,545.00,71.00,243.00,0.98,299.455,1742.79
13.00,8.00,102.00,546.00,71.00,242.00,0.98,298.8,1742.8
14.00,8.00,101.00,546.00,71.00,242.00,0.98,298.145,1742.8
15.00,8.00,101.00,547.00,71.00,241.00,0.98,298.145,1742.8
16.00,8.00,101.00,547.00,71.00,241.00,0.98,298.145,1742.8
17.00,8.00,100.00,547.00,71.00,241.00,0.98,297.495,1742.8
18.00,8.00,100.00,548.00,71.00,241.00,0.98,297.635,1744.29
19.00,8.00,102.00,547.00,71.00,242.00,0.98,298.945,1744.28
20.00,8.00,101.00,547.00,71.00,243.00,0.99,298.435,1745.78
21.00,8.00,101.00,547.00,71.00,243.00,0.98,298.435,1745.78
22.00,8.00,101.00,547.00,71.00,243.00,0.98,298.435,1745.78
23.00,8.00,100.00,547.00,71.00,241.00,0.98,297.495,1742.8
24.00,8.00,102.00,546.00,71.00,242.00,0.98,298.8,1742.8
25.00,8.00,101.00,547.00,71.00,242.00,0.98,298.295,1744.29
26.00,8.00,101.00,547.00,71.00,241.00,0.98,298.145,1742.8
27.00,8.00,101.00,546.00,71.00,242.00,0.98,298.145,1742.8
28.00,8.00,100.00,545.00,71.00,243.00,0.98,297.495,1742.8
29.00,8.00,100.00,545.00,72.00,244.00,0.98,297.965,1744.29
30.00,8.00,100.00,546.00,73.00,243.00,0.98,298.29,1744.29
31.00,8.00,100.00,547.00,73.00,242.00,0.98,298.29,1744.29
32.00,8.00,100.00,547.00,74.00,242.00,0.98,298.615,1744.29
33.00,8.00,100.00,546.00,73.00,243.00,0.98,298.29,1744.29
34.00,8.00,100.00,546.00,73.00,243.00,0.98,298.29,1744.29
35.00,8.00,96.00,546.00,74.00,243.00,0.98,296.005,1744.31
36.00,8.00,99.00,547.00,74.00,243.00,0.98,298.11,1745.79
37.00,8.00,97.00,547.00,74.00,243.00,0.98,296.805,1745.79
38.00,8.00,99.00,547.00,74.00,243.00,0.98,298.11,1745.79
39.00,8.00,97.00,547.00,74.00,243.00,0.98,296.805,1745.79
40.00,8.00,96.00,547.00,74.00,243.00,0.99,296.155,1745.8
41.00,8.00,96.00,547.00,74.00,243.00,0.99,296.155,1745.8
42.00,8.00,96.00,545.00,74.00,243.00,0.99,295.86,1742.82
43.00,8.00,96.00,546.00,75.00,243.00,0.98,296.33,1744.31
44.00,8.00,96.00,546.00,76.00,243.00,0.99,296.66,1744.31
45.00,8.00,96.00,545.00,75.00,243.00,0.98,296.185,1742.82
46.00,8.00,96.00,544.00,76.00,243.00,0.99,296.365,1741.33
47.00,8.00,100.00,544.00,76.00,243.00,0.98,298.98,1741.31
48.00,8.00,101.00,544.00,75.00,244.00,0.98,299.45,1742.8
49.00,8.00,102.00,544.00,75.00,244.00,0.98,300.105,1742.8
50.00,8.00,102.00,544.00,75.00,244.00,0.98,300.105,1742.8
51.00,8.00,101.00,544.00,75.00,244.00,0.97,299.45,1742.8
52.00,8.00,101.00,546.00,75.00,243.00,0.97,299.6,1744.29
53.00,8.00,101.00,548.00,75.00,242.00,0.97,299.74,1745.78
54.00,8.00,101.00,547.00,75.00,243.00,0.97,299.74,1745.78
55.00,8.00,101.00,546.00,74.00,243.00,0.97,299.27,1744.29
56.00,8.00,101.00,547.00,74.00,242.00,0.98,299.27,1744.29
57.00,8.00,101.00,548.00,74.00,241.00,0.97,299.27,1744.29
58.00,8.00,100.00,548.00,73.00,241.00,0.97,298.29,1744.29
59.00,8.00,100.00,546.00,73.00,242.00,0.98,298.15,1742.8
60.00,8.00,100.00,544.00,73.00,242.00,0.97,297.855,1739.82
61.00,8.00,100.00,546.00,73.00,242.00,0.97,298.15,1742.8
62.00,8.00,100.00,546.00,73.00,242.00,0.97,298.15,1742.8
63.00,8.00,100.00,547.00,72.00,241.00,0.98,297.82,1742.8
64.00,8.00,100.00,548.00,72.00,240.00,0.98,297.82,1742.8
65.00,8.00,100.00,548.00,72.00,240.00,0.98,297.82,1742.8
66.00,8.00,100.00,547.00,72.00,240.00,0.97,297.675,1741.31
67.00,8.00,100.00,547.00,72.00,240.00,0.97,297.675,1741.31
68.00,8.00,101.00,546.00,72.00,240.00,0.97,298.185,1739.82
69.00,8.00,101.00,547.00,72.00,239.00,0.97,298.185,1739.82
70.00,8.00,101.00,548.00,72.00,239.00,0.97,298.325,1741.31
71.00,8.00,101.00,547.00,72.00,239.00,0.97,298.185,1739.82
72.00,8.00,101.00,547.00,72.00,239.00,0.97,298.185,1739.82
73.00,8.00,101.00,548.00,72.00,239.00,0.97,298.325,1741.31
74.00,8.00,101.00,548.00,72.00,239.00,0.97,298.325,1741.31
75.00,8.00,101.00,548.00,72.00,239.00,0.97,298.325,1741.31
76.00,8.00,101.00,548.00,72.00,238.00,0.97,298.185,1739.82
77.00,8.00,101.00,548.00,72.00,238.00,0.97,298.185,1739.82
78.00,8.00,101.00,548.00,72.00,238.00,0.97,298.185,1739.82
79.00,8.00,101.00,548.00,72.00,238.00,0.97,298.185,1739.82
80.00,8.00,101.00,548.00,72.00,238.00,0.97,298.185,1739.82
81.00,8.00,101.00,548.00,72.00,238.00,0.97,298.185,1739.82
82.00,8.00,101.00,548.00,72.00,238.00,0.98,298.185,1739.82
83.00,8.00,101.00,547.00,72.00,239.00,0.97,298.185,1739.82
84.00,8.00,101.00,547.00,72.00,239.00,0.98,298.185,1739.82
85.00,8.00,101.00,547.00,72.00,240.00,0.97,298.325,1741.31
86.00,8.00,101.00,547.00,72.00,239.00,0.97,298.185,1739.82
87.00,8.00,97.00,546.00,72.00,240.00,0.97,295.57,1739.84
88.00,8.00,99.00,546.00,72.00,239.00,0.97,296.73,1738.33
89.00,8.00,100.00,547.00,72.00,239.00,0.97,297.53,1739.82
90.00,8.00,101.00,548.00,72.00,239.00,0.97,298.325,1741.31
91.00,8.00,101.00,548.00,72.00,239.00,0.96,298.325,1741.31
92.00,8.00,101.00,548.00,72.00,240.00,0.97,298.475,1742.8
93.00,8.00,101.00,548.00,72.00,240.00,0.96,298.475,1742.8
94.00,8.00,101.00,547.00,72.00,240.00,0.97,298.325,1741.31
95.00,8.00,101.00,549.00,72.00,239.00,0.96,298.475,1742.8
96.00,8.00,101.00,550.00,72.00,239.00,0.96,298.62,1744.29
97.00,8.00,101.00,548.00,72.00,239.00,0.97,298.325,1741.31
98.00,8.00,101.00,548.00,72.00,239.00,0.96,298.325,1741.31
99.00,8.00,101.00,547.00,72.00,239.00,0.97,298.185,1739.82
100.00,8.00,100.00,547.00,72.00,239.00,0.96,297.53,1739.82
101.00,8.00,100.00,547.00,72.00,239.00,0.97,297.53,1739.82
102.00,8.00,100.00,547.00,72.00,239.00,0.97,297.53,1739.82
103.00,8.00,100.00,547.00,72.00,239.00,0.97,297.53,1739.82
104.00,8.00,100.00,549.00,72.00,239.00,0.97,297.82,1742.8
105.00,8.00,100.00,548.00,72.00,239.00,0.97,297.675,1741.31
106.00,8.00,100.00,548.00,71.00,240.00,0.97,297.495,1742.8
107.00,8.00,100.00,547.00,70.00,240.00,0.96,297.02,1741.31
108.00,8.00,100.00,547.00,70.00,240.00,0.96,297.02,1741.31
109.00,8.00,100.00,547.00,69.00,240.00,0.96,296.695,1741.31
110.00,8.00,101.00,547.00,69.00,240.00,0.97,297.345,1741.31
111.00,8.00,101.00,547.00,69.00,241.00,0.97,297.495,1742.8
112.00,8.00,101.00,547.00,70.00,241.00,0.96,297.82,1742.8
113.00,8.00,101.00,547.00,70.00,242.00,0.94,297.965,1744.29
114.00,8.00,101.00,547.00,71.00,242.00,0.94,298.295,1744.29
115.00,8.00,101.00,547.00,71.00,242.00,0.93,298.295,1744.29
116.00,8.00,101.00,547.00,71.00,242.00,0.91,298.295,1744.29
117.00,8.00,101.00,548.00,71.00,242.00,0.86,298.435,1745.78
118.00,8.00,101.00,548.00,71.00,242.00,0.86,298.435,1745.78
119.00,8.00,101.00,548.00,71.00,242.00,0.8,298.435,1745.78
120.00,8.00,101.00,548.00,71.00,241.00,0.7,298.295,1744.29
121.00,8.00,101.00,547.00,71.00,242.00,0.72,298.295,1744.29
122.00,8.00,101.00,546.00,71.00,242.00,0.71,298.145,1742.8
123.00,8.00,101.00,546.00,71.00,240.00,0.59,297.86,1739.82
124.00,8.00,101.00,547.00,71.00,222.00,0.55,295.36,1714.23
125.00,8.00,101.00,547.00,70.00,211.00,0.21,293.39,1697.45
126.00,8.00,101.00,544.00,70.00,237.00,0.55,296.8,1732.34
127.00,8.00,101.00,542.00,72.00,258.00,0.54,300.205,1760.57
128.00,8.00,101.00,541.00,72.00,274.00,0.8,302.34,1782.49
129.00,8.00,103.00,541.00,72.00,283.00,0.73,304.89,1795.48
130.00,8.00,121.00,632.00,68.00,258.00,0.65,323.77,1887.4
131.00,8.00,134.00,672.00,64.00,240.00,0.89,333.29,1916.74
132.00,8.00,115.00,600.00,65.00,237.00,0.88,312.115,1814.01
133.00,8.00,128.00,631.00,63.00,229.00,0.96,322.76,1846.25
134.00,8.00,137.00,642.00,63.00,225.00,0.94,329.315,1855.9
135.00,8.00,137.00,645.00,64.00,221.00,0.93,329.505,1854.51
136.00,8.00,139.00,644.00,65.00,219.00,0.94,330.7,1850.35
137.00,8.00,141.00,640.00,70.00,218.00,0.92,332.91,1843.4
138.00,8.00,141.00,635.00,73.00,217.00,0.93,333.115,1835.02
139.00,8.00,144.00,630.00,77.00,218.00,0.95,335.785,1829.39
140.00,8.00,141.00,628.00,81.00,216.00,0.93,334.65,1823.78
141.00,8.00,145.00,627.00,81.00,216.00,0.95,337.07,1822.35
142.00,8.00,149.00,627.00,80.00,215.00,0.95,339.175,1820.91
143.00,8.00,152.00,627.00,80.00,214.00,0.94,340.96,1819.48
144.00,8.00,156.00,627.00,78.00,210.00,0.96,342.385,1813.79
145.00,8.00,159.00,625.00,77.00,208.00,0.93,343.5,1808.09
146.00,8.00,170.00,619.00,73.00,208.00,0.92,348.535,1799.46
147.00,8.00,177.00,616.00,70.00,207.00,0.97,351.585,1793.68
148.00,8.00,181.00,613.00,68.00,207.00,0.98,353.16,1789.33
149.00,8.00,185.00,611.00,66.00,209.00,0.98,355.085,1789.32
150.00,8.00,188.00,611.00,65.00,210.00,0.98,356.81,1790.74
151.00,8.00,187.00,610.00,64.00,211.00,0.98,355.845,1790.75
152.00,8.00,189.00,609.00,64.00,212.00,0.98,357.13,1790.74
153.00,8.00,194.00,611.00,64.00,211.00,0.98,360.45,1792.15
154.00,8.00,198.00,611.00,65.00,211.00,0.98,363.335,1792.13
155.00,8.00,199.00,609.00,65.00,211.00,0.98,363.755,1789.25
156.00,8.00,201.00,604.00,64.00,212.00,0.97,364.275,1783.45
157.00,8.00,204.00,601.00,63.00,214.00,0.95,365.77,1781.99
158.00,8.00,205.00,600.00,61.00,212.00,0.95,365.435,1777.63
159.00,8.00,207.00,600.00,61.00,209.00,0.98,366.395,1773.25
160.00,8.00,207.00,598.00,62.00,206.00,0.98,366.165,1765.95
161.00,8.00,209.00,594.00,63.00,205.00,0.98,367.225,1758.6
162.00,8.00,210.00,591.00,64.00,205.00,0.98,367.865,1754.17
163.00,8.00,212.00,588.00,64.00,206.00,0.98,368.94,1751.2
164.00,8.00,212.00,586.00,65.00,206.00,0.97,369.045,1748.24
165.00,8.00,215.00,585.00,65.00,206.00,0.96,370.885,1746.75
166.00,8.00,215.00,584.00,64.00,207.00,0.89,370.56,1746.75
167.00,8.00,218.00,584.00,65.00,208.00,0.93,372.95,1748.21
168.00,8.00,222.00,584.00,67.00,208.00,0.94,376.2,1748.2
169.00,8.00,223.00,584.00,67.00,209.00,0.93,376.96,1749.67
170.00,8.00,225.00,583.00,66.00,209.00,0.96,377.825,1748.18
171.00,8.00,226.00,581.00,65.00,210.00,0.98,378.04,1746.7
172.00,8.00,226.00,579.00,65.00,211.00,0.98,377.94,1745.21
173.00,8.00,227.00,578.00,63.00,210.00,0.98,377.73,1742.23
174.00,8.00,231.00,578.00,62.00,208.00,0.94,379.795,1739.24
175.00,8.00,232.00,573.00,62.00,208.00,0.97,379.92,1731.76
176.00,8.00,232.00,568.00,62.00,208.00,0.97,379.39,1724.26
177.00,8.00,231.00,567.00,62.00,207.00,0.98,378.525,1721.25
178.00,8.00,231.00,565.00,62.00,207.00,0.98,378.31,1718.23
179.00,8.00,230.00,562.00,62.00,207.00,0.98,377.33,1713.69
180.00,8.00,230.00,560.00,62.00,208.00,0.98,377.225,1712.18
181.00,8.00,230.00,560.00,62.00,208.00,0.98,377.225,1712.18
182.00,8.00,230.00,558.00,62.00,209.00,0.98,377.12,1710.66
183.00,8.00,230.00,557.00,62.00,210.00,0.98,377.12,1710.66
184.00,8.00,229.00,555.00,62.00,212.00,0.98,376.46,1710.66
185.00,8.00,229.00,553.00,62.00,213.00,0.98,376.35,1709.14
186.00,8.00,229.00,552.00,62.00,212.00,0.98,376.135,1706.1
187.00,8.00,229.00,550.00,60.00,211.00,0.98,375.15,1701.52
188.00,8.00,229.00,551.00,59.00,209.00,0.98,374.71,1699.99
189.00,8.00,229.00,553.00,58.00,205.00,0.97,374.16,1696.93
190.00,8.00,227.00,548.00,58.00,205.00,0.96,372.29,1689.26
191.00,8.00,226.00,544.00,59.00,205.00,0.98,371.51,1683.09
192.00,8.00,226.00,542.00,59.00,205.00,0.98,371.29,1680
193.00,8.00,226.00,540.00,59.00,206.00,0.98,371.175,1678.45
194.00,8.00,226.00,538.00,60.00,207.00,0.98,371.395,1676.9
195.00,8.00,224.00,538.00,61.00,207.00,0.98,370.395,1676.9
196.00,8.00,223.00,538.00,61.00,208.00,0.98,369.845,1678.46
197.00,8.00,223.00,538.00,62.00,209.00,0.98,370.29,1680.01
198.00,8.00,223.00,537.00,61.00,209.00,0.98,369.845,1678.46
199.00,8.00,223.00,536.00,61.00,208.00,0.98,369.62,1675.36
200.00,8.00,223.00,535.00,60.00,208.00,0.97,369.175,1673.8
201.00,8.00,223.00,533.00,59.00,208.00,0.97,368.615,1670.69
202.00,8.00,223.00,530.00,58.00,208.00,0.97,367.94,1666
203.00,8.00,223.00,526.00,57.00,207.00,0.96,367.035,1658.17
204.00,8.00,223.00,522.00,57.00,207.00,0.96,366.58,1651.87
205.00,8.00,224.00,523.00,56.00,205.00,0.96,366.795,1650.29
206.00,8.00,224.00,522.00,56.00,204.00,0.96,366.565,1647.13
207.00,8.00,224.00,523.00,56.00,203.00,0.95,366.565,1647.13
208.00,8.00,224.00,519.00,57.00,203.00,0.92,366.44,1640.79
209.00,8.00,221.00,516.00,58.00,204.00,0.9,364.525,1637.62
210.00,8.00,220.00,515.00,58.00,204.00,0.89,363.735,1636.03
211.00,8.00,214.00,519.00,59.00,199.00,0.88,359.905,1634.46
212.00,8.00,212.00,520.00,60.00,196.00,0.9,358.655,1631.27
213.00,8.00,211.00,520.00,61.00,194.00,0.86,358.075,1628.07
214.00,8.00,211.00,518.00,61.00,192.00,0.87,357.595,1621.66
215.00,8.00,212.00,515.00,61.00,194.00,0.87,358.155,1620.04
216.00,8.00,212.00,513.00,60.00,193.00,0.85,357.45,1615.21
217.00,8.00,213.00,512.00,60.00,192.00,0.92,357.89,1611.97
218.00,8.00,211.00,507.00,60.00,193.00,0.92,356.04,1605.49
219.00,8.00,212.00,504.00,59.00,194.00,0.95,356.14,1602.24
220.00,8.00,211.00,500.00,59.00,194.00,0.96,354.965,1595.72
221.00,8.00,212.00,497.00,58.00,195.00,0.96,355.06,1592.44
222.00,8.00,213.00,495.00,57.00,197.00,0.96,355.4,1592.44
223.00,8.00,214.00,495.00,56.00,198.00,0.96,355.865,1594.07
224.00,8.00,214.00,496.00,56.00,199.00,0.95,356.115,1597.34
225.00,8.00,214.00,495.00,56.00,200.00,0.93,356.115,1597.34
226.00,8.00,214.00,495.00,56.00,201.00,0.91,356.235,1598.97
227.00,8.00,214.00,495.00,56.00,200.00,0.93,356.115,1597.34
228.00,8.00,214.00,494.00,56.00,201.00,0.91,356.115,1597.34
229.00,8.00,214.00,491.00,56.00,200.00,0.88,355.625,1590.8
230.00,8.00,214.00,490.00,57.00,200.00,0.93,355.84,1589.16
231.00,8.00,214.00,488.00,57.00,199.00,0.94,355.47,1584.22
232.00,8.00,216.00,486.00,58.00,196.00,0.95,356.57,1575.97
233.00,8.00,217.00,484.00,58.00,195.00,0.94,356.89,1570.99
234.00,8.00,217.00,481.00,59.00,194.00,0.92,356.745,1564.34
235.00,8.00,217.00,477.00,58.00,193.00,0.89,355.775,1555.98
236.00,8.00,217.00,476.00,58.00,194.00,0.89,355.775,1555.98
237.00,8.00,217.00,474.00,59.00,196.00,0.88,356.125,1555.98
238.00,8.00,217.00,473.00,59.00,199.00,0.87,356.37,1559.33
239.00,8.00,217.00,472.00,60.00,201.00,0.88,356.84,1561
240.00,8.00,217.00,471.00,61.00,201.00,0.9,357.06,1559.33
241.00,8.00,217.00,472.00,61.00,201.00,0.93,357.185,1561
242.00,8.00,217.00,472.00,61.00,200.00,0.9,357.06,1559.33
243.00,8.00,216.00,471.00,61.00,201.00,0.88,356.37,1559.33
244.00,8.00,214.00,471.00,61.00,200.00,0.9,354.865,1557.67
245.00,8.00,213.00,469.00,62.00,201.00,0.87,354.395,1556
246.00,8.00,215.00,467.00,61.00,201.00,0.84,355.185,1552.64
247.00,8.00,222.00,465.00,60.00,198.00,0.79,359.07,1544.2
248.00,8.00,225.00,460.00,58.00,197.00,0.91,359.725,1534.04
249.00,8.00,226.00,456.00,56.00,197.00,0.92,359.23,1527.23
250.00,8.00,228.00,456.00,54.00,196.00,0.92,359.805,1525.52
251.00,8.00,229.00,454.00,54.00,197.00,0.94,360.385,1523.81
252.00,8.00,229.00,453.00,54.00,197.00,0.88,360.255,1522.1
253.00,8.00,226.00,452.00,53.00,197.00,0.85,357.685,1520.4
254.00,8.00,224.00,450.00,53.00,198.00,0.93,356.165,1518.69
255.00,8.00,226.00,449.00,52.00,198.00,0.95,357.09,1516.97
256.00,8.00,227.00,449.00,51.00,198.00,0.96,357.44,1516.97
257.00,8.00,227.00,449.00,52.00,199.00,0.95,357.915,1518.68
258.00,8.00,227.00,448.00,51.00,199.00,0.96,357.44,1516.97
259.00,8.00,227.00,446.00,51.00,199.00,0.95,357.19,1513.53
260.00,8.00,227.00,444.00,52.00,200.00,0.96,357.415,1511.81
261.00,8.00,227.00,442.00,52.00,199.00,0.96,357.04,1506.64
262.00,8.00,227.00,442.00,53.00,197.00,0.88,357.14,1503.18
263.00,8.00,227.00,437.00,54.00,196.00,0.93,356.735,1492.77
264.00,8.00,227.00,436.00,54.00,194.00,0.95,356.355,1487.54
265.00,8.00,227.00,433.00,54.00,194.00,0.97,355.975,1482.29
266.00,8.00,226.00,432.00,55.00,193.00,0.96,355.37,1478.78
267.00,8.00,226.00,431.00,55.00,194.00,0.95,355.37,1478.78
268.00,8.00,226.00,430.00,55.00,194.00,0.96,355.24,1477.03
269.00,8.00,229.00,429.00,55.00,194.00,0.96,357.24,1475.26
270.00,8.00,230.00,427.00,55.00,195.00,0.96,357.825,1473.5
271.00,8.00,230.00,427.00,55.00,195.00,0.95,357.825,1473.5
272.00,8.00,228.00,426.00,55.00,196.00,0.94,356.41,1473.5
273.00,8.00,227.00,426.00,55.00,197.00,0.95,355.82,1475.27
274.00,8.00,226.00,425.00,55.00,197.00,0.93,354.99,1473.51
275.00,8.00,226.00,423.00,55.00,197.00,0.96,354.73,1469.98
276.00,8.00,228.00,421.00,55.00,196.00,0.94,355.77,1464.67
277.00,8.00,230.00,418.00,55.00,195.00,0.95,356.685,1457.57
278.00,8.00,230.00,416.00,55.00,194.00,0.95,356.305,1452.23
279.00,8.00,230.00,414.00,55.00,193.00,0.9,355.915,1446.86
280.00,8.00,232.00,416.00,53.00,192.00,0.71,356.76,1448.65
281.00,8.00,231.00,415.00,54.00,188.00,0.65,355.76,1439.69
282.00,8.00,228.00,414.00,54.00,186.00,0.54,353.225,1434.29
283.00,8.00,229.00,417.00,55.00,186.00,0.64,354.69,1439.69
284.00,8.00,227.00,418.00,56.00,186.00,0.7,353.74,1441.49
285.00,8.00,228.00,416.00,57.00,183.00,0.83,354.17,1432.49
286.00,8.00,232.00,413.00,57.00,180.00,0.85,356.265,1421.61
287.00,8.00,231.00,412.00,56.00,181.00,0.76,355.185,1421.62
288.00,8.00,232.00,410.00,56.00,181.00,0.87,355.65,1417.98
289.00,8.00,233.00,409.00,56.00,183.00,0.92,356.495,1419.8
290.00,8.00,233.00,405.00,56.00,186.00,0.93,356.37,1417.98
291.00,8.00,236.00,403.00,55.00,188.00,0.94,358.175,1417.97
292.00,8.00,237.00,399.00,54.00,189.00,0.97,358.145,1412.5
293.00,8.00,237.00,398.00,53.00,188.00,0.96,357.535,1408.84
294.00,8.00,236.00,395.00,52.00,188.00,0.96,356.055,1403.34
295.00,8.00,239.00,394.00,51.00,188.00,0.97,357.74,1401.5
296.00,8.00,241.00,392.00,51.00,189.00,0.96,359.06,1399.66
297.00,8.00,241.00,391.00,50.00,189.00,0.96,358.57,1397.82
298.00,8.00,241.00,390.00,50.00,190.00,0.96,358.57,1397.82
299.00,8.00,240.00,390.00,50.00,190.00,0.94,357.84,1397.82
300.00,8.00,240.00,388.00,50.00,190.00,0.94,357.585,1394.13
301.00,8.00,237.00,388.00,50.00,190.00,0.95,355.41,1394.13
302.00,8.00,235.00,387.00,50.00,190.00,0.93,353.825,1392.29
303.00,8.00,235.00,387.00,50.00,190.00,0.92,353.825,1392.29
304.00,8.00,234.00,388.00,50.00,190.00,0.87,353.23,1394.14
305.00,8.00,232.00,383.00,52.00,190.00,0.82,351.84,1384.88
306.00,8.00,231.00,381.00,53.00,189.00,0.9,351.075,1379.3
307.00,8.00,231.00,381.00,53.00,187.00,0.94,350.81,1375.57
308.00,8.00,231.00,379.00,53.00,186.00,0.96,350.41,1369.96
309.00,8.00,232.00,378.00,53.00,186.00,0.95,351.005,1368.08
310.00,8.00,234.00,375.00,53.00,186.00,0.91,352.07,1362.45
311.00,8.00,233.00,372.00,53.00,186.00,0.9,350.935,1356.79
312.00,8.00,233.00,371.00,53.00,187.00,0.95,350.935,1356.79
313.00,8.00,232.00,371.00,53.00,187.00,0.91,350.2,1356.79
314.00,8.00,232.00,371.00,53.00,188.00,0.9,350.335,1358.68
315.00,8.00,232.00,369.00,53.00,188.00,0.85,350.065,1354.91
316.00,8.00,232.00,369.00,53.00,188.00,0.91,350.065,1354.91
317.00,8.00,232.00,368.00,53.00,189.00,0.92,350.065,1354.91
318.00,8.00,232.00,366.00,53.00,189.00,0.9,349.795,1351.12
319.00,8.00,232.00,364.00,53.00,189.00,0.91,349.525,1347.33
320.00,8.00,235.00,362.00,52.00,189.00,0.92,351.09,1343.53
321.00,8.00,236.00,362.00,51.00,189.00,0.95,351.46,1343.53
322.00,8.00,239.00,360.00,51.00,188.00,0.94,353.27,1337.81
323.00,8.00,238.00,357.00,51.00,188.00,0.86,352.13,1332.08
324.00,8.00,237.00,356.00,52.00,186.00,0.87,351.355,1326.33
325.00,8.00,234.00,355.00,53.00,186.00,0.89,349.365,1324.4
326.00,8.00,232.00,353.00,53.00,186.00,0.91,347.61,1320.55
327.00,8.00,232.00,351.00,54.00,187.00,0.95,347.84,1318.62
328.00,8.00,232.00,352.00,54.00,186.00,0.95,347.84,1318.62
329.00,8.00,232.00,352.00,54.00,186.00,0.93,347.84,1318.62
330.00,8.00,232.00,351.00,54.00,186.00,0.94,347.705,1316.69
